J,nj,cluster_a,cluster_y,cluster_m,estimator,effname,abs.performance,abs.value_mean,abs.value_min,abs.value_max
20,10,FE,FE,SL,multi,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.1411017416026371,0.009994036197211568,0.24373480263098896
20,10,FE,FE,SL,multi,"IIE_M2(1,gm1(1),)",sqrtMSE,0.07080706383724941,0.06513943292372411,0.07834689792755054
20,10,FE,FE,SL,multi,"IIE_M2(1,gm1(1),)",|Bias|,0.017634185273647466,0.012477683062264325,0.020199359801035988
20,10,FE,FE,SL,multi,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.47023998178615156,0.35539602585281344,0.541764320664293
20,10,FE,FE,SL,multi,IIE_Mdep,sqrtMSE,0.014505781757444824,0.014112697085686153,0.015127369323464868
20,10,FE,FE,SL,multi,IIE_Mdep,|Bias|,0.005613948966164633,0.005129081650281243,0.006223091469721555
20,10,FE,FE,SL,multi,IIE_Mdep,|Rel.Bias|,0.983440157497449,0.8876489780331278,1.0768872266392862
20,10,FE,FE,SL,multi,"IIE_Mjo(1,)",sqrtMSE,0.09878305857906228,0.09083324768182274,0.10414135022278811
20,10,FE,FE,SL,multi,"IIE_Mjo(1,)",|Bias|,0.026835541138010892,0.017844478200442385,0.03228925000034821
20,10,FE,FE,SL,multi,"IIE_Mjo(1,)",|Rel.Bias|,0.39274969401594717,0.275918314366943,0.45269379692509193
20,10,FE,FE,SL,multi,"Y(0,gmjo(0))",sqrtMSE,0.3184751878959954,0.3041121105622061,0.3340317236819483
20,10,FE,FE,SL,multi,"Y(0,gmjo(0))",|Bias|,0.0656492863650894,0.05312038051792614,0.0719248414799764
20,10,FE,FE,SL,multi,"Y(0,gmjo(0))",|Rel.Bias|,0.05147332513036748,0.04158585200619373,0.05627078299436932
20,10,FE,FE,SL,multi,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.31062820434251626,0.28850329291912835,0.3434128712876067
20,10,FE,FE,SL,multi,"Y(1,gm1(0),gm2(0))",|Bias|,0.0035856684097157346,9.183846707922431e-4,0.006755477547519314
20,10,FE,FE,SL,multi,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.0023264746800175126,5.980163488769461e-4,0.004375011338775122
20,10,FE,FE,SL,multi,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.3102822762714453,0.2849592585023303,0.34565539717103616
20,10,FE,FE,SL,multi,"Y(1,gm1(1),gm2(0))",|Bias|,0.006713882972518418,0.0037916374006210646,0.010207072479701129
20,10,FE,FE,SL,multi,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.00429131776107472,0.002420072407536885,0.0065099720933420695
20,10,FE,FE,SL,multi,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.3105099013281347,0.282527543324277,0.3480276855498453
20,10,FE,FE,SL,multi,"Y(1,gm1(1),gm2(1))",|Bias|,0.024348068246165887,0.016269320462885255,0.02968422570428385
20,10,FE,FE,SL,multi,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.01520105550886186,0.010156552113227458,0.018507935840002532
20,10,FE,FE,SL,multi,"Y(1,gmjo(0))",sqrtMSE,0.3115456275465183,0.29049380547885445,0.34246612612962124
20,10,FE,FE,SL,multi,"Y(1,gmjo(0))",|Bias|,0.008758197208343303,0.0047854692226427485,0.012045720197478047
20,10,FE,FE,SL,multi,"Y(1,gmjo(0))",|Rel.Bias|,0.005666704610573666,0.0031048074035436904,0.007776170607454101
20,10,FE,FE,SL,multi,"Y(1,gmjo(1))",sqrtMSE,0.3120354917473326,0.28503115067040613,0.34765956449604135
20,10,FE,FE,SL,multi,"Y(1,gmjo(1))",|Bias|,0.03559373834635424,0.026721950440813262,0.040336940142841254
20,10,FE,FE,SL,multi,"Y(1,gmjo(1))",|Rel.Bias|,0.022068817267452568,0.016567734480898294,0.024995087181582255
20,10,FE,FE,SL,reg,"IDE(,gmjo(0))",sqrtMSE,0.3201921711436322,0.3026679214718911,0.3395760032741407
20,10,FE,FE,SL,reg,"IDE(,gmjo(0))",|Bias|,0.07310947379182811,0.07036286716949977,0.07717491508676512
20,10,FE,FE,SL,reg,"IDE(,gmjo(0))",|Rel.Bias|,0.27150970313575057,0.2628175929283238,0.28818587735473
20,10,FE,FE,SL,reg,"IIE_M1(1,,gm2(0))",sqrtMSE,0.0753078842761385,0.06952955832060126,0.08349498120246424
20,10,FE,FE,SL,reg,"IIE_M1(1,,gm2(0))",|Bias|,0.01657101383199316,0.013048874833035056,0.022530449572994715
20,10,FE,FE,SL,reg,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.6606661462613765,0.5482882479989272,0.8647116948652375
20,10,FE,FE,SL,reg,"IIE_M2(1,gm1(1),)",sqrtMSE,0.0742797108783316,0.06826085530316132,0.08068437259949829
20,10,FE,FE,SL,reg,"IIE_M2(1,gm1(1),)",|Bias|,0.003668752846756714,1.310326492208481e-4,0.006638759621615803
20,10,FE,FE,SL,reg,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.09494436812570577,0.003665464501685549,0.17137479815694795
20,10,FE,FE,SL,reg,IIE_Mdep,sqrtMSE,0.005738125421313952,0.004978332780861177,0.006583050784719035
20,10,FE,FE,SL,reg,IIE_Mdep,|Bias|,0.005738125421313952,0.004978332780861176,0.006583050784719035
20,10,FE,FE,SL,reg,IIE_Mdep,|Rel.Bias|,1,0.9999999999999998,1.0000000000000004
20,10,FE,FE,SL,reg,"IIE_Mjo(1,)",sqrtMSE,0.11575913414469868,0.10630566385492449,0.12927180159006735
20,10,FE,FE,SL,reg,"IIE_Mjo(1,)",|Bias|,0.014436124932825499,0.008805551809033738,0.02313886585032642
20,10,FE,FE,SL,reg,"IIE_Mjo(1,)",|Rel.Bias|,0.20869997280525954,0.1359988835799878,0.32431200680137323
20,10,FE,FE,SL,reg,"Y(0,gmjo(0))",sqrtMSE,0.31680550936287516,0.2969717525597635,0.3422159850825217
20,10,FE,FE,SL,reg,"Y(0,gmjo(0))",|Bias|,0.04730817632223005,0.04440648402892603,0.04890175560682711
20,10,FE,FE,SL,reg,"Y(0,gmjo(0))",|Rel.Bias|,0.03710948240220366,0.03488227121428038,0.03829758848471827
20,10,FE,FE,SL,reg,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.2972542154781951,0.2729328880912521,0.3230159104718343
20,10,FE,FE,SL,reg,"Y(1,gm1(0),gm2(0))",|Bias|,0.020363599301103947,0.018460492161607923,0.02319179665280467
20,10,FE,FE,SL,reg,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.013235190243817843,0.011971601384695907,0.015105845210440212
20,10,FE,FE,SL,reg,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.3019505751974435,0.2774100675915369,0.32691691493653424
20,10,FE,FE,SL,reg,"Y(1,gm1(1),gm2(0))",|Bias|,0.004876113112812077,0.0021670552874025455,0.006401982969977577
20,10,FE,FE,SL,reg,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.0031167650858322372,0.0013876033941678408,0.004100499632526879
20,10,FE,FE,SL,reg,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.3107276576153565,0.28836452146848124,0.3360419917352368
20,10,FE,FE,SL,reg,"Y(1,gm1(1),gm2(1))",|Bias|,0.004499162330844422,2.3677665163823356e-4,0.008382850116121537
20,10,FE,FE,SL,reg,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.0028081265847724715,1.4717643254927564e-4,0.005235063870782871
20,10,FE,FE,SL,reg,"Y(1,gmjo(0))",sqrtMSE,0.29768464353750224,0.27340679625405057,0.32336183084472364
20,10,FE,FE,SL,reg,"Y(1,gmjo(0))",|Bias|,0.025801297469598028,0.023724482080678656,0.029133338062909832
20,10,FE,FE,SL,reg,"Y(1,gmjo(0))",|Rel.Bias|,0.016710179646065335,0.015333676282892445,0.01890254224401474
20,10,FE,FE,SL,reg,"Y(1,gmjo(1))",sqrtMSE,0.31092580729236496,0.2882605698207814,0.3363513870023262
20,10,FE,FE,SL,reg,"Y(1,gmjo(1))",|Bias|,0.011365172536772529,0.0028175172902472974,0.015585434785196145
20,10,FE,FE,SL,reg,"Y(1,gmjo(1))",|Rel.Bias|,0.007048863430140437,0.0017483508324583614,0.009663776728892402
20,10,FE,FE,SL,rmpw,"IDE(,gmjo(0))",sqrtMSE,0.3489515102773534,0.32357810098861983,0.3910246508601231
20,10,FE,FE,SL,rmpw,"IDE(,gmjo(0))",|Bias|,0.1148725685830706,0.06857831484891988,0.171131861546038
20,10,FE,FE,SL,rmpw,"IDE(,gmjo(0))",|Rel.Bias|,0.42630538485843,0.25611283428369963,0.6318501124272317
20,10,FE,FE,SL,rmpw,"IIE_M1(1,,gm2(0))",sqrtMSE,0.204464725833105,0.17652448319684466,0.22922365905991113
20,10,FE,FE,SL,rmpw,"IIE_M1(1,,gm2(0))",|Bias|,0.14428006528696785,0.12340619742840968,0.16194709865329218
20,10,FE,FE,SL,rmpw,"IIE_M1(1,,gm2(0))",|Rel.Bias|,5.77454527632176,5.185818537372324,6.2242552183004065
20,10,FE,FE,SL,rmpw,"IIE_M2(1,gm1(1),)",sqrtMSE,0.22121205341792277,0.1968188414671539,0.24790585016468156
20,10,FE,FE,SL,rmpw,"IIE_M2(1,gm1(1),)",|Bias|,0.1463442316725381,0.12499362358246867,0.16878927919696943
20,10,FE,FE,SL,rmpw,"IIE_M2(1,gm1(1),)",|Rel.Bias|,3.8988328807428383,3.4786721497809268,4.359777852391376
20,10,FE,FE,SL,rmpw,IIE_Mdep,sqrtMSE,0.030819017274839863,0.027721684157799173,0.033198139312433705
20,10,FE,FE,SL,rmpw,IIE_Mdep,|Bias|,0.009266262549652803,0.008085924194782393,0.010704298012912054
20,10,FE,FE,SL,rmpw,IIE_Mdep,|Rel.Bias|,1.6187774816732041,1.3970773106902143,1.7618118728855847
20,10,FE,FE,SL,rmpw,"IIE_Mjo(1,)",sqrtMSE,0.3508721662884903,0.30410265500654,0.39645782614196373
20,10,FE,FE,SL,rmpw,"IIE_Mjo(1,)",|Bias|,0.28135803440985313,0.2400089463842335,0.32003207983734955
20,10,FE,FE,SL,rmpw,"IIE_Mjo(1,)",|Rel.Bias|,4.120764553842933,3.709857441609204,4.487733914225939
20,10,FE,FE,SL,rmpw,"Y(0,gmjo(0))",sqrtMSE,0.3211546533589489,0.269162571429082,0.3796634361150126
20,10,FE,FE,SL,rmpw,"Y(0,gmjo(0))",|Bias|,0.14471305058940992,0.08634585246684134,0.20913308406322145
20,10,FE,FE,SL,rmpw,"Y(0,gmjo(0))",|Rel.Bias|,0.1133924578568942,0.06777963998386455,0.1637204365127996
20,10,FE,FE,SL,rmpw,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.37729514494885125,0.3575700992767745,0.39727838685503997
20,10,FE,FE,SL,rmpw,"Y(1,gm1(0),gm2(0))",|Bias|,0.13227850849163786,0.0391347299434639,0.22115011101040474
20,10,FE,FE,SL,rmpw,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.08602692049432718,0.025362313849679775,0.14396833586981664
20,10,FE,FE,SL,rmpw,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.3395170935617403,0.3095427945617846,0.37448319085524606
20,10,FE,FE,SL,rmpw,"Y(1,gm1(1),gm2(0))",|Bias|,0.057295875200812856,0.02723843946052144,0.09483232146274516
20,10,FE,FE,SL,rmpw,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.036610854753163884,0.01743826455857131,0.06052925414636051
20,10,FE,FE,SL,rmpw,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.33983283049403934,0.28053571111797737,0.40246303080378976
20,10,FE,FE,SL,rmpw,"Y(1,gm1(1),gm2(1))",|Bias|,0.15834578846786806,0.10281682158168229,0.2202593264413328
20,10,FE,FE,SL,rmpw,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.09884660385621684,0.06418717955168234,0.13750125955764825
20,10,FE,FE,SL,rmpw,"Y(1,gmjo(0))",sqrtMSE,0.38322623614178347,0.3618757909368846,0.4054924795067742
20,10,FE,FE,SL,rmpw,"Y(1,gmjo(0))",|Bias|,0.13285994004133572,0.038001222517183436,0.22380645368791427
20,10,FE,FE,SL,rmpw,"Y(1,gmjo(0))",|Rel.Bias|,0.08609314894160465,0.024543814599262546,0.14516871582837593
20,10,FE,FE,SL,rmpw,"Y(1,gmjo(1))",sqrtMSE,0.33434157519442076,0.27662093045106967,0.39449133443066736
20,10,FE,FE,SL,rmpw,"Y(1,gmjo(1))",|Bias|,0.1484980943685174,0.09027652553990087,0.21330690967283086
20,10,FE,FE,SL,rmpw,"Y(1,gmjo(1))",|Rel.Bias|,0.09206147774607311,0.05596682334433162,0.13224849318894322
20,10,FE,RE,FE,multi,"IDE(,gmjo(0))",sqrtMSE,0.3275016180420137,0.31603267241785205,0.3466499445828694
20,10,FE,RE,FE,multi,"IDE(,gmjo(0))",|Bias|,0.02879936436600645,0.024707674216886674,0.040000428823715684
20,10,FE,RE,FE,multi,"IDE(,gmjo(0))",|Rel.Bias|,0.10704150448138783,0.09197207591694279,0.14936281296407555
20,10,FE,RE,FE,multi,"IIE_M1(1,,gm2(0))",sqrtMSE,0.04503936790682764,0.04356722629558549,0.04653165986856707
20,10,FE,RE,FE,multi,"IIE_M1(1,,gm2(0))",|Bias|,0.011762134586596928,0.011063697079286273,0.012982300853171097
20,10,FE,RE,FE,multi,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.4724132862114096,0.42607215327508474,0.5004603018864683
20,10,FE,RE,FE,multi,"IIE_M2(1,gm1(1),)",sqrtMSE,0.06001838927338531,0.05712612983826333,0.06311567427397975
20,10,FE,RE,FE,multi,"IIE_M2(1,gm1(1),)",|Bias|,0.024458468578335474,0.021238076411788792,0.029369960919455283
20,10,FE,RE,FE,multi,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.6526514435032214,0.6045576299177569,0.758398768279425
20,10,FE,RE,FE,multi,IIE_Mdep,sqrtMSE,0.009309660647237313,0.0088511419974935,0.009827541838397161
20,10,FE,RE,FE,multi,IIE_Mdep,|Bias|,0.0057654097734694786,0.005243014465393496,0.006401213902646465
20,10,FE,RE,FE,multi,IIE_Mdep,|Rel.Bias|,1.0074633845396774,0.9663976603331353,1.0539583793062972
20,10,FE,RE,FE,multi,"IIE_Mjo(1,)",sqrtMSE,0.08080374428879372,0.08013766841161583,0.08152784226574543
20,10,FE,RE,FE,multi,"IIE_Mjo(1,)",|Bias|,0.04198601293840189,0.03863530158666951,0.04875347567527285
20,10,FE,RE,FE,multi,"IIE_Mjo(1,)",|Rel.Bias|,0.6161224787939239,0.5859249305680502,0.6836041965001042
20,10,FE,RE,FE,multi,"Y(0,gmjo(0))",sqrtMSE,0.30827754199216784,0.2754523250596885,0.3357279299760724
20,10,FE,RE,FE,multi,"Y(0,gmjo(0))",|Bias|,0.054426262038270334,0.051025024895434416,0.06336941827452425
20,10,FE,RE,FE,multi,"Y(0,gmjo(0))",|Rel.Bias|,0.042700390915493304,0.03997399716693963,0.049777011925637576
20,10,FE,RE,FE,multi,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.3071608007124127,0.2735414118855585,0.3299393561714618
20,10,FE,RE,FE,multi,"Y(1,gm1(0),gm2(0))",|Bias|,0.03135321378364336,0.01770083820382628,0.04384478727333817
20,10,FE,RE,FE,multi,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.02037781028756804,0.011517038705733399,0.028499669919284158
20,10,FE,RE,FE,multi,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.3089003440325429,0.27576237143422505,0.33001229835267065
20,10,FE,RE,FE,multi,"Y(1,gm1(1),gm2(0))",|Bias|,0.019591079197046456,0.006605341013658966,0.031937744049575105
20,10,FE,RE,FE,multi,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.01253199035864462,0.004226153705866071,0.020443772749617846
20,10,FE,RE,FE,multi,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.3081127038208982,0.2763863136228405,0.32960937083856284
20,10,FE,RE,FE,multi,"Y(1,gm1(1),gm2(1))",|Bias|,0.010217223200182169,0.0029197138076600486,0.018291905926449054
20,10,FE,RE,FE,multi,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.006382212775953657,0.001822454040874971,0.011413409356218658
20,10,FE,RE,FE,multi,"Y(1,gmjo(0))",sqrtMSE,0.3063930010740995,0.2733745300053772,0.3284818974744062
20,10,FE,RE,FE,multi,"Y(1,gmjo(0))",|Bias|,0.02562689767226386,0.012222058943357206,0.0384793757038457
20,10,FE,RE,FE,multi,"Y(1,gmjo(0))",|Rel.Bias|,0.01659703363928211,0.007923354622892275,0.024926847618491125
20,10,FE,RE,FE,multi,"Y(1,gmjo(1))",sqrtMSE,0.308106659936056,0.27730086748003663,0.32896741825718373
20,10,FE,RE,FE,multi,"Y(1,gmjo(1))",|Bias|,0.01635911526613801,2.614748339987427e-4,0.029592365010463532
20,10,FE,RE,FE,multi,"Y(1,gmjo(1))",|Rel.Bias|,0.010139550724561451,1.6256783846270873e-4,0.018335926597361486
20,10,FE,RE,FE,reg,"IDE(,gmjo(0))",sqrtMSE,0.31529329095357017,0.29440279582682544,0.33786048219561704
20,10,FE,RE,FE,reg,"IDE(,gmjo(0))",|Bias|,0.012639709474349224,0.0043424824841056435,0.021130029575791773
20,10,FE,RE,FE,reg,"IDE(,gmjo(0))",|Rel.Bias|,0.04694171093230331,0.016214607939247373,0.07890200861181032
20,10,FE,RE,FE,reg,"IIE_M1(1,,gm2(0))",sqrtMSE,0.03583699076927454,0.034804316419260135,0.037321879219431316
20,10,FE,RE,FE,reg,"IIE_M1(1,,gm2(0))",|Bias|,0.008039405945909048,0.00719817862684471,0.00918704048052187
20,10,FE,RE,FE,reg,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.3227848344146342,0.285862951716497,0.3529543277139744
20,10,FE,RE,FE,reg,"IIE_M2(1,gm1(1),)",sqrtMSE,0.048552879028227656,0.0469653444486749,0.050441800804265274
20,10,FE,RE,FE,reg,"IIE_M2(1,gm1(1),)",|Bias|,0.020471038653081024,0.019058431452236492,0.021779291065400802
20,10,FE,RE,FE,reg,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.5476507681066198,0.5299699468809684,0.5624140615339775
20,10,FE,RE,FE,reg,IIE_Mdep,sqrtMSE,0.005745148920595575,0.0049732500173952235,0.0065803556798838215
20,10,FE,RE,FE,reg,IIE_Mdep,|Bias|,0.005745148920595575,0.0049732500173952235,0.0065803556798838215
20,10,FE,RE,FE,reg,IIE_Mdep,|Rel.Bias|,1.0000000000000002,0.9999999999999999,1.0000000000000004
20,10,FE,RE,FE,reg,"IIE_Mjo(1,)",sqrtMSE,0.06765245160300773,0.066076987047348,0.06984689481712276
20,10,FE,RE,FE,reg,"IIE_Mjo(1,)",|Bias|,0.034255593519585646,0.031229860096476426,0.037546687225806494
20,10,FE,RE,FE,reg,"IIE_Mjo(1,)",|Rel.Bias|,0.5033715158782792,0.4823332555301163,0.526351342528936
20,10,FE,RE,FE,reg,"Y(0,gmjo(0))",sqrtMSE,0.3009186197738593,0.2769732765151751,0.3233177023393916
20,10,FE,RE,FE,reg,"Y(0,gmjo(0))",|Bias|,0.027766794243944626,0.019266318430798922,0.03685646975664133
20,10,FE,RE,FE,reg,"Y(0,gmjo(0))",|Rel.Bias|,0.02177797625914908,0.015123045590598959,0.028932581353155268
20,10,FE,RE,FE,reg,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.29932157466813875,0.27477139316515037,0.3210685392981431
20,10,FE,RE,FE,reg,"Y(1,gm1(0),gm2(0))",|Bias|,0.04139876341122419,0.03378558661010207,0.04823029340680235
20,10,FE,RE,FE,reg,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.026899103211952588,0.021982960472988276,0.03125275031733632
20,10,FE,RE,FE,reg,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.30078385979583017,0.27691170828596695,0.3214621855531786
20,10,FE,RE,FE,reg,"Y(1,gm1(1),gm2(0))",|Bias|,0.033359357465315154,0.024598546129580193,0.04103211477995758
20,10,FE,RE,FE,reg,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.021330182160655447,0.01573928556356974,0.026184770589562253
20,10,FE,RE,FE,reg,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.30065345395022697,0.2770269615305268,0.32182668587184626
20,10,FE,RE,FE,reg,"Y(1,gm1(1),gm2(1))",|Bias|,0.012888318812234107,0.0028192550641793633,0.021973683327721157
20,10,FE,RE,FE,reg,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.008048166818453115,0.0017614908187849256,0.013708242034934173
20,10,FE,RE,FE,reg,"Y(1,gmjo(0))",sqrtMSE,0.29861772218011995,0.27388583724933263,0.320494111352062
20,10,FE,RE,FE,reg,"Y(1,gmjo(0))",|Bias|,0.035957464876295364,0.027851550979361164,0.04328108596247965
20,10,FE,RE,FE,reg,"Y(1,gmjo(0))",|Rel.Bias|,0.02328134688982581,0.018052511114646754,0.027956104839682635
20,10,FE,RE,FE,reg,"Y(1,gmjo(1))",sqrtMSE,0.3004060760876891,0.27655288141901796,0.3216855402141481
20,10,FE,RE,FE,reg,"Y(1,gmjo(1))",|Bias|,0.007280987238187743,0.00146309551651077,0.012051225866003254
20,10,FE,RE,FE,reg,"Y(1,gmjo(1))",|Rel.Bias|,0.0045126075839326,9.061812351956654e-4,0.00747218638948458
20,10,FE,RE,FE,rmpw,"IDE(,gmjo(0))",sqrtMSE,0.4306956239169464,0.32312782740304336,0.5468783582573746
20,10,FE,RE,FE,rmpw,"IDE(,gmjo(0))",|Bias|,0.3081276973555822,0.19087696628079084,0.4335372649308199
20,10,FE,RE,FE,rmpw,"IDE(,gmjo(0))",|Rel.Bias|,1.1427199186450991,0.7127673870755379,1.6014472558958395
20,10,FE,RE,FE,rmpw,"IIE_M1(1,,gm2(0))",sqrtMSE,0.06218515131867264,0.05595593789888626,0.07048502305504277
20,10,FE,RE,FE,rmpw,"IIE_M1(1,,gm2(0))",|Bias|,0.0029924959246124243,0.0011160312200305176,0.004279721598183755
20,10,FE,RE,FE,rmpw,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.11982273571045116,0.04690660433538407,0.17991329269938094
20,10,FE,RE,FE,rmpw,"IIE_M2(1,gm1(1),)",sqrtMSE,0.0781713536860977,0.07005759145254772,0.08558823921404099
20,10,FE,RE,FE,rmpw,"IIE_M2(1,gm1(1),)",|Bias|,0.009691039404887192,0.007655433850301956,0.01331146252329021
20,10,FE,RE,FE,rmpw,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.2583461216392424,0.21304533039689968,0.34366797240694347
20,10,FE,RE,FE,rmpw,IIE_Mdep,sqrtMSE,0.014164502700667964,0.011818517671783326,0.01610318849979958
20,10,FE,RE,FE,rmpw,IIE_Mdep,|Bias|,0.005678268499388777,0.0048868635566379805,0.006574901650267196
20,10,FE,RE,FE,rmpw,IIE_Mdep,|Rel.Bias|,0.9883925334391173,0.9804793055528923,1.0007152713380898
20,10,FE,RE,FE,rmpw,"IIE_Mjo(1,)",sqrtMSE,0.09571239881213646,0.08647413386760808,0.10785029717164561
20,10,FE,RE,FE,rmpw,"IIE_Mjo(1,)",|Bias|,0.012376811979663544,0.010134905327087962,0.016620153618053257
20,10,FE,RE,FE,rmpw,"IIE_Mjo(1,)",|Rel.Bias|,0.18120327158118682,0.1565968206821466,0.2329687215511285
20,10,FE,RE,FE,rmpw,"Y(0,gmjo(0))",sqrtMSE,0.3240641717521902,0.2711302436413164,0.37614011504177136
20,10,FE,RE,FE,rmpw,"Y(0,gmjo(0))",|Bias|,0.14481484264785105,0.0899479854154075,0.20403723821621042
20,10,FE,RE,FE,rmpw,"Y(0,gmjo(0))",|Rel.Bias|,0.11357877800238014,0.07055003839635991,0.16009011540120266
20,10,FE,RE,FE,rmpw,"Y(1,gm1(0),gm2(0))",sqrtMSE,0.35511335798334825,0.2951847219245734,0.4147929896210795
20,10,FE,RE,FE,rmpw,"Y(1,gm1(0),gm2(0))",|Bias|,0.1657514136778671,0.1026165004162305,0.2328429031446203
20,10,FE,RE,FE,rmpw,"Y(1,gm1(0),gm2(0))",|Rel.Bias|,0.10768361809214012,0.06675648403749136,0.1511961979945877
20,10,FE,RE,FE,rmpw,"Y(1,gm1(1),gm2(0))",sqrtMSE,0.3550984601781535,0.2964297193324763,0.41505870658484734
20,10,FE,RE,FE,rmpw,"Y(1,gm1(1),gm2(0))",|Bias|,0.1687439096024796,0.10592452074096176,0.23712262474280418
20,10,FE,RE,FE,rmpw,"Y(1,gm1(1),gm2(0))",|Rel.Bias|,0.10790113223645452,0.06776040708428614,0.15163392807414022
20,10,FE,RE,FE,rmpw,"Y(1,gm1(1),gm2(1))",sqrtMSE,0.3418413073702973,0.2854712764189265,0.40127104241664324
20,10,FE,RE,FE,rmpw,"Y(1,gm1(1),gm2(1))",|Bias|,0.15905287019759234,0.09680575838639556,0.22844412585141363
20,10,FE,RE,FE,rmpw,"Y(1,gm1(1),gm2(1))",|Rel.Bias|,0.0993647910242914,0.06039390638337016,0.1428747333076187
20,10,FE,RE,FE,rmpw,"Y(1,gmjo(0))",sqrtMSE,0.353569598795503,0.2942750265384838,0.4131656201801614
20,10,FE,RE,FE,rmpw,"Y(1,gmjo(0))",|Bias|,0.16331285470773113,0.10092898086538339,0.22950002671460942
20,10,FE,RE,FE,rmpw,"Y(1,gmjo(0))",|Rel.Bias|,0.10572985125494197,0.06541995170851121,0.14851743924458458
20,10,FE,RE,FE,rmpw,"Y(1,gmjo(1))",sqrtMSE,0.33767296315316225,0.28278295121627656,0.3956814495178019
20,10,FE,RE,FE,rmpw,"Y(1,gmjo(1))",|Bias|,0.1509360427280676,0.08960305807877976,0.21936512138752143
20,10,FE,RE,FE,rmpw,"Y(1,gmjo(1))",|Rel.Bias|,0.09364793342944508,0.055511237904766975,0.1362537319339538
20,10,FE,RE,RE,multi,"IDE(,gmjo(0))",sqrtMSE,0.3351710053130651,0.3190653876466629,0.3591146338622713
20,10,FE,RE,RE,multi,"IDE(,gmjo(0))",|Bias|,0.044056342580916626,0.03058766165096975,0.05626480633081304
20,10,FE,RE,RE,multi,"IDE(,gmjo(0))",|Rel.Bias|,0.16368874834800046,0.11289503143036198,0.21010180732781056
20,10,FE,RE,RE,multi,"IIE_M1(1,,gm2(0))",sqrtMSE,0.052534771889751516,0.050838264073066006,0.05379463047345261
20,10,FE,RE,RE,multi,"IIE_M1(1,,gm2(0))",|Bias|,0.007695409771620754,0.00614597413359937,0.008719558218149513
20,10,FE,RE,RE,multi,"IIE_M1(1,,gm2(0))",|Rel.Bias|,0.30800274647346565,0.2581563801665835,0.3347699599194093
20,10,FE,RE,RE,multi,"IIE_M2(1,gm1(1),)",sqrtMSE,0.0622775477491011,0.06040460282923519,0.06551251907890411
20,10,FE,RE,RE,multi,"IIE_M2(1,gm1(1),)",|Bias|,0.022222796045981985,0.019883981324853067,0.02455923846146665
20,10,FE,RE,RE,multi,"IIE_M2(1,gm1(1),)",|Rel.Bias|,0.5948840877176145,0.5362700807874171,0.6576258102709476
20,10,FE,RE,RE,multi,IIE_Mdep,sqrtMSE,0.010047334528128659,0.009071937460231416,0.011179885686113864
20,10,FE,RE,RE,multi,IIE_Mdep,|Bias|,0.005542070610669457,0.004746231134326,0.006458920886012927
20,10,FE,RE,RE,multi,IIE_Mdep,|Rel.Bias|,0.9638757488638284,0.9451407058150963,0.9810505493569154
20,10,FE,RE,RE,multi,"IIE_Mjo(1,)",sqrtMSE,0.08759719053175341,0.08558951991413513,0.08851079328510965
20,10,FE,RE,RE,multi,"IIE_Mjo(1,)",|Bias|,0.035460276428272194,0.03337297532509292,0.03857308854939537
